@relation vectores
@attribute Feature0 numeric
@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric
@attribute Feature11 numeric
@attribute Feature12 numeric
@attribute Feature13 numeric
@attribute Feature14 numeric
@attribute Feature15 numeric
@attribute Feature16 numeric
@attribute Feature17 numeric
@attribute Feature18 numeric
@attribute Feature19 numeric
@attribute Feature20 numeric
@attribute Feature21 numeric
@attribute Feature22 numeric
@attribute Feature23 numeric
@attribute Feature24 numeric
@attribute Feature25 numeric
@attribute Feature26 numeric
@attribute Feature27 numeric
@attribute Feature28 numeric
@attribute Feature29 numeric
@attribute Feature30 numeric
@attribute Feature31 numeric
@attribute class {D1,D10,D100,D101,D102,D103,D104,D105,D106,D107,D108,D109,D11,D110,D111,D112,D12,D13,D15,D16,D17,D18,D19,D2,D20,D21,D22,D23,D24,D25,D26,D27,D28,D29,D3,D30,D31,D32,D33,D34,D35,D36,D37,D38,D39,D4,D40,D41,D42,D43,D44,D45,D46,D47,D48,D49,D5,D50,D51,D52,D53,D54,D55,D56,D57,D58,D59,D6,D60,D61,D62,D63,D64,D65,D66,D67,D68,D69,D7,D70,D71,D72,D73,D74,D75,D76,D77,D78,D79,D8,D80,D81,D82,D83,D84,D85,D86,D87,D88,D89,D9,D90,D91,D92,D93,D94,D95,D96,D97,D98,D99}
@data
0.231761,0.0800786,0.0597519,0.0690248,0.0455048,0.0302751,0.0402849,0.0769467,0.0582781,0.0312577,0.0249324,0.038197,0.0364775,0.0328543,0.0432326,0.123004,0.0709899,0.038197,0.0280644,0.0502948,0.0249939,0.0232744,0.0300295,0.0894743,0.0610415,0.0468558,0.035495,0.0798944,0.071604,0.0846229,0.111459,0.537399,D8
0.220892,0.0769467,0.0572341,0.0693319,0.0458733,0.0302137,0.0359248,0.0752886,0.0555146,0.030705,0.0237042,0.0412061,0.0349423,0.0298452,0.0423729,0.122697,0.0676738,0.0386883,0.0281258,0.0464874,0.0275731,0.024564,0.0327929,0.0884918,0.0635593,0.0458118,0.0329157,0.0798944,0.0778064,0.0802628,0.123741,0.554471,D8
0.223471,0.0744289,0.0560059,0.067551,0.0451977,0.0295996,0.0361091,0.0765168,0.060059,0.0287399,0.0227217,0.0397323,0.0362933,0.0300295,0.0433554,0.119811,0.0743061,0.0385041,0.02831,0.0503562,0.0284942,0.0248096,0.0300295,0.0857283,0.072341,0.0465488,0.0348809,0.0794645,0.0797716,0.0812454,0.119135,0.542004,D8
0.230901,0.093773,0.0564358,0.0794645,0.040592,0.0243798,0.0348809,0.0891673,0.0551462,0.0308278,0.0222918,0.0346352,0.035802,0.0246868,0.0396094,0.131049,0.0782977,0.0423729,0.0255465,0.0509089,0.0321788,0.0216163,0.0278187,0.0779293,0.076394,0.0444608,0.0345738,0.0765168,0.0879391,0.0803857,0.133505,0.491464,D8
0.219663,0.0797101,0.0587693,0.0691476,0.0459961,0.0313191,0.0373987,0.076394,0.0583395,0.0307664,0.024564,0.0391796,0.0382584,0.0305208,0.0415746,0.126136,0.0709285,0.0361705,0.0263449,0.0456276,0.0272046,0.024871,0.0300909,0.0918693,0.0614714,0.0406534,0.0365389,0.0787276,0.0704986,0.0868951,0.114591,0.55533,D8
0.11717,0.0669983,0.0319332,0.127303,0.0243183,0.0165807,0.030705,0.165438,0.0345124,0.0154753,0.0119135,0.0267133,0.0306436,0.0196512,0.0447679,0.165193,0.0712356,0.038197,0.014984,0.0434169,0.0145542,0.0147384,0.019774,0.0762712,0.132338,0.043294,0.0246254,0.0703144,0.137743,0.069946,0.142717,0.562086,D90
0.150577,0.14112,0.0399165,0.231086,0.0238271,0.0168877,0.0288627,0.176308,0.0342054,0.0177475,0.0128961,0.0318718,0.0240113,0.0161508,0.0420044,0.147507,0.0662,0.0439081,0.0157824,0.0549005,0.0130189,0.0109924,0.0138172,0.0598747,0.11324,0.0426799,0.0194056,0.0605502,0.150025,0.0545321,0.136207,0.415438,D90
0.176062,0.0935888,0.0321788,0.170228,0.0194056,0.0114223,0.0333456,0.195222,0.0384426,0.0118521,0.0073692,0.0173176,0.0330386,0.0105625,0.0461803,0.156902,0.108634,0.0485753,0.0104397,0.050479,0.0103169,0.00650946,0.00896586,0.0529968,0.197556,0.049435,0.016028,0.0511545,0.151744,0.0430484,0.119811,0.426738,D90
0.157639,0.153709,0.0319946,0.22691,0.0190985,0.0146156,0.0231516,0.14941,0.0262835,0.0144928,0.00964137,0.0273888,0.0215549,0.0118521,0.0432326,0.143638,0.0945714,0.0576026,0.0114837,0.054225,0.0102555,0.0092115,0.0123434,0.0521371,0.134242,0.0448293,0.0182388,0.0557603,0.145787,0.0516458,0.163535,0.41507,D90
0.165684,0.0986244,0.0302137,0.192827,0.0228445,0.0132646,0.0346966,0.228998,0.0367232,0.011238,0.00638664,0.0189143,0.0341439,0.0105625,0.0508475,0.183309,0.114652,0.0474699,0.0092115,0.0456276,0.0102555,0.00595677,0.0100712,0.0502948,0.184414,0.0479612,0.0155981,0.0468558,0.15242,0.040592,0.125583,0.35931,D90
0.150823,0.0860968,0.0325473,0.16986,0.023213,0.0127119,0.0353721,0.218005,0.0388725,0.0127119,0.0085974,0.0191599,0.034758,0.0124662,0.0534267,0.186809,0.0942029,0.0438467,0.0104397,0.0442152,0.0128347,0.00718497,0.0119135,0.0535495,0.181589,0.0418202,0.0174404,0.0458118,0.171579,0.0458733,0.140015,0.387804,D90
0.161815,0.136146,0.0367846,0.210636,0.0241955,0.0143699,0.0310734,0.191968,0.033407,0.0149226,0.00822894,0.024564,0.0297838,0.0133874,0.0481454,0.160341,0.0826578,0.0510931,0.0123434,0.0523213,0.0105625,0.00964137,0.0147384,0.0546549,0.131724,0.0421272,0.0147384,0.0526898,0.139769,0.0469786,0.134304,0.415438,D90
0.165684,0.0968435,0.0303979,0.166544,0.0225375,0.0112994,0.0313805,0.204679,0.0390567,0.0117907,0.0085974,0.019467,0.0346966,0.0112994,0.049128,0.164456,0.117416,0.0509089,0.0122206,0.0486981,0.0122206,0.00755343,0.0127733,0.049128,0.196451,0.0445222,0.0181774,0.0437239,0.182817,0.0426185,0.148428,0.350037,D90
0.163412,0.109003,0.0305822,0.217514,0.019774,0.00865881,0.0325473,0.241894,0.0351265,0.00841317,0.00472857,0.0140629,0.0325473,0.00951855,0.0531196,0.170597,0.120916,0.0547163,0.00976419,0.0474699,0.00829035,0.00448293,0.00878163,0.0394252,0.225436,0.0490666,0.0130189,0.0363547,0.17379,0.0343896,0.124969,0.303181,D90
0.130558,0.0701302,0.0300909,0.133628,0.0230287,0.0137558,0.0307664,0.183432,0.035802,0.0152297,0.011238,0.0253009,0.0319332,0.0186686,0.045382,0.169614,0.0903955,0.0418816,0.0148612,0.044338,0.0154753,0.011238,0.0176247,0.0693933,0.157148,0.050786,0.0218005,0.065463,0.138234,0.062761,0.135716,0.499877,D90
0.119197,0.0880005,0.0294154,0.141673,0.0211864,0.0141857,0.0264063,0.158745,0.0289855,0.014984,0.0112994,0.0282486,0.0256694,0.0185458,0.0462417,0.194178,0.0687178,0.0396094,0.0139401,0.0418816,0.0129575,0.0130803,0.0159666,0.0661385,0.119995,0.0369688,0.0219848,0.0628838,0.135225,0.0579096,0.148674,0.582658,D91
0.125031,0.101511,0.0334684,0.158745,0.0238271,0.0172562,0.0264063,0.140076,0.0332228,0.0202653,0.0144928,0.0327929,0.0250553,0.0216777,0.0393638,0.166974,0.0563129,0.0338983,0.0151683,0.0451363,0.0143699,0.0154139,0.0198968,0.0798944,0.085237,0.0383198,0.0246254,0.0728936,0.115267,0.068902,0.136883,0.603169,D91
0.139278,0.0684107,0.0414517,0.0770081,0.0295996,0.0181159,0.0288013,0.0704372,0.0438467,0.0215549,0.0203267,0.0340825,0.0309506,0.0241955,0.0384426,0.125276,0.0584623,0.0343896,0.0216163,0.0477155,0.0208794,0.0187915,0.0253009,0.0854827,0.0810612,0.0440309,0.0289241,0.0818595,0.104765,0.0810612,0.154876,0.704557,D91
0.166298,0.143638,0.0402235,0.232068,0.0237657,0.0192213,0.0247482,0.144928,0.0377057,0.0204495,0.0132646,0.034758,0.0249324,0.0179931,0.0324245,0.131049,0.05183,0.0418816,0.0144928,0.0510931,0.0150454,0.0120364,0.0154139,0.0695161,0.0803857,0.036846,0.0206338,0.0652174,0.113486,0.0547777,0.117416,0.538013,D91
0.178949,0.0986858,0.0431712,0.124724,0.0295382,0.0217391,0.0304593,0.115144,0.0393024,0.0225375,0.017379,0.0342668,0.0309506,0.0217391,0.0362933,0.14548,0.0639892,0.0415131,0.0190985,0.0499877,0.0167649,0.0162736,0.0205723,0.0806927,0.077438,0.0437853,0.0232744,0.0756571,0.100405,0.0631295,0.127671,0.59494,D91
0.182081,0.098256,0.0469786,0.127794,0.0353107,0.0241341,0.0335913,0.115389,0.0448907,0.0238885,0.0159666,0.0338369,0.0338369,0.0222304,0.0436625,0.14634,0.0599975,0.0359862,0.0187915,0.0469172,0.0185458,0.0176861,0.023213,0.0734463,0.0640506,0.0385655,0.025608,0.0679808,0.0889216,0.069946,0.138418,0.58929,D91
0.150147,0.120978,0.0393638,0.177905,0.024564,0.0208794,0.0274503,0.149533,0.0331,0.0202653,0.0122206,0.0370916,0.0288627,0.0222304,0.0453206,0.165009,0.0522599,0.0402849,0.0130803,0.0507246,0.0142471,0.0135102,0.0183002,0.0736306,0.0594449,0.0345738,0.0186072,0.0662614,0.107038,0.0575411,0.167895,0.543233,D91
0.120855,0.0674281,0.0364775,0.10888,0.0260992,0.0206338,0.0276345,0.117723,0.0375829,0.0232744,0.0177475,0.0364161,0.0275117,0.0266519,0.0406534,0.157946,0.0508475,0.0318718,0.0197126,0.0405306,0.0180545,0.022169,0.0267133,0.0964751,0.0556988,0.0410833,0.0299681,0.0910096,0.070253,0.0848686,0.109126,0.723655,D91
0.160648,0.109678,0.039548,0.137804,0.0283714,0.0198354,0.0270204,0.115144,0.0377671,0.0230902,0.0135102,0.0367846,0.0289855,0.0224761,0.0410833,0.147445,0.0577868,0.0361091,0.0141243,0.0475927,0.0163351,0.0132646,0.0181774,0.0794031,0.0688406,0.0355564,0.0195898,0.0671211,0.0969049,0.0592606,0.130435,0.655859,D91
0.150454,0.109248,0.0327929,0.160157,0.0200811,0.0163965,0.0256694,0.149718,0.031012,0.0175018,0.0107467,0.0291083,0.027266,0.0159666,0.0431712,0.163903,0.0728322,0.0481454,0.0144313,0.0478998,0.013326,0.0117293,0.0159052,0.0646033,0.122513,0.0396708,0.0227831,0.0644805,0.139401,0.0550847,0.150639,0.518914,D91
0.267072,0.126689,0.0744903,0.160833,0.0377057,0.0198354,0.0474085,0.138295,0.048084,0.0177475,0.0115451,0.01873,0.0420658,0.0202039,0.0503562,0.119627,0.0991771,0.0613486,0.0201425,0.0553918,0.0114837,0.00951855,0.0127733,0.0506018,0.11367,0.0498035,0.0190985,0.043294,0.136146,0.0668141,0.120855,0.334746,D92
0.262405,0.123864,0.0790346,0.163412,0.0373373,0.0168877,0.049128,0.148735,0.0455662,0.0140629,0.00957996,0.0161508,0.0437853,0.0168263,0.0499877,0.126382,0.0987472,0.0579096,0.0147998,0.0545935,0.0120978,0.0092115,0.0117293,0.0467944,0.120671,0.0527512,0.0188529,0.0426185,0.144743,0.0694547,0.114652,0.332781,D92
0.25479,0.138479,0.0800786,0.173238,0.0383812,0.0174404,0.0503562,0.144191,0.0420658,0.0121592,0.0103169,0.0178089,0.043294,0.0164579,0.0472857,0.119749,0.0976419,0.0596905,0.0190371,0.0515844,0.0103169,0.00908868,0.0108082,0.045689,0.110047,0.0523827,0.0184844,0.0393024,0.146033,0.071297,0.132891,0.325166,D92
0.25436,0.113854,0.0706215,0.153156,0.0356178,0.0154139,0.0510931,0.164579,0.046733,0.0137558,0.00939573,0.0163351,0.0445222,0.0152911,0.0510317,0.136023,0.115635,0.0607345,0.0180545,0.0489437,0.0111766,0.00749202,0.0114837,0.0517072,0.132154,0.0495578,0.0168877,0.0388725,0.136637,0.0647261,0.119442,0.330263,D92
0.262221,0.137006,0.0841931,0.169921,0.0385655,0.0179317,0.0485753,0.145296,0.0413289,0.0145542,0.0106853,0.0170106,0.0432326,0.0177475,0.0490052,0.122943,0.0969049,0.0597519,0.0167649,0.0521371,0.012282,0.00822894,0.0124662,0.0471629,0.109126,0.0497421,0.0195898,0.0410219,0.140445,0.0728936,0.119381,0.327438,D92
0.266888,0.124539,0.0829035,0.159912,0.0388725,0.0175633,0.0490052,0.144682,0.0442766,0.0138787,0.0107467,0.0189143,0.0425571,0.0176861,0.0464874,0.123311,0.105134,0.0621469,0.0186072,0.0516458,0.0124662,0.0102555,0.0116065,0.0475313,0.114284,0.0526898,0.019467,0.0434169,0.140138,0.0688406,0.119872,0.325227,D92
0.257369,0.120179,0.0749202,0.155367,0.0393638,0.0176247,0.0506018,0.153218,0.0452592,0.0147384,0.0103169,0.0175633,0.0418816,0.0167649,0.0520757,0.136023,0.105564,0.0603046,0.0171334,0.0498649,0.0126505,0.00902727,0.0121592,0.0483911,0.123741,0.0498035,0.0203881,0.0418816,0.129514,0.0673667,0.120241,0.334254,D92
0.276038,0.140629,0.0792803,0.154937,0.0328543,0.0224146,0.0500491,0.128408,0.0411447,0.0163965,0.0127119,0.016028,0.0408376,0.0189143,0.0487595,0.121899,0.101204,0.0636821,0.0202653,0.0525055,0.012282,0.0100712,0.0124662,0.0458733,0.106546,0.0494964,0.0206952,0.0406534,0.128777,0.0722181,0.129759,0.337755,D92
0.258536,0.126873,0.0757185,0.170044,0.0375829,0.0180545,0.0505404,0.148489,0.0428028,0.0118521,0.0098256,0.0171334,0.044338,0.0160894,0.0517686,0.129022,0.10759,0.0611029,0.0176247,0.0483296,0.0117907,0.00829035,0.011238,0.0482068,0.110538,0.049435,0.0194056,0.0421272,0.140445,0.0722181,0.123434,0.325104,D92
0.269098,0.129759,0.0794031,0.165684,0.0384426,0.0192213,0.0456276,0.131417,0.0459961,0.0171334,0.0124662,0.0178089,0.0406534,0.019774,0.0499263,0.116065,0.097519,0.0623311,0.01873,0.0542864,0.0129575,0.00878163,0.0128347,0.0502334,0.111336,0.0502334,0.0203267,0.0404078,0.134856,0.0697617,0.12589,0.336588,D92
0.244535,0.161508,0.0267133,0.0584623,0.0331614,0.0323016,0.0251167,0.0794645,0.0482682,0.0219234,0.0246254,0.0418202,0.0210022,0.0132031,0.0858511,0.227278,0.215488,0.104458,0.0160894,0.0265905,0.0394252,0.0246868,0.0178089,0.0494964,0.0672439,0.0252395,0.0385041,0.0452592,0.057971,0.0313805,0.174957,0.325718,D93
0.244227,0.164579,0.0213093,0.0526283,0.0365389,0.0308892,0.0237042,0.0756571,0.0447065,0.0267133,0.0294768,0.0572341,0.0217391,0.0128961,0.0875092,0.245394,0.226419,0.107406,0.0104397,0.024564,0.046733,0.0323016,0.0218005,0.0534267,0.0639278,0.0280644,0.0362319,0.0434169,0.0520142,0.0224761,0.151928,0.309199,D93
0.255343,0.144375,0.0295382,0.0520142,0.0338983,0.0350037,0.0252395,0.0724638,0.0552076,0.0294768,0.0222304,0.0486981,0.0263449,0.0179931,0.073999,0.229428,0.213522,0.0888602,0.0224761,0.0256694,0.0411447,0.0281872,0.0240113,0.0580938,0.0639892,0.029661,0.0388111,0.045689,0.0515844,0.0352493,0.156227,0.331123,D93
0.238332,0.156043,0.0289855,0.0510931,0.0335298,0.0361705,0.0241955,0.0646033,0.0437239,0.0286785,0.0239499,0.0549005,0.0207566,0.017379,0.0817367,0.227585,0.222181,0.0998526,0.019467,0.026959,0.0487595,0.028617,0.0246868,0.0479612,0.0628838,0.0287399,0.0382584,0.0472243,0.0537337,0.0337755,0.166482,0.324306,D93
0.260992,0.120486,0.0174404,0.0414517,0.0298452,0.0233358,0.0228445,0.0704372,0.0704986,0.034451,0.021125,0.0604888,0.0202039,0.0120978,0.0671825,0.263387,0.278003,0.0794031,0.0134488,0.0219234,0.0541022,0.0200811,0.0325473,0.0690862,0.0722181,0.0248096,0.0276959,0.0401007,0.0504176,0.0205723,0.136453,0.328421,D93
0.273213,0.0768239,0.010931,0.044645,0.0286785,0.0105625,0.0254851,0.0943257,0.110661,0.0433554,0.0141243,0.0572341,0.024871,0.00957996,0.0517072,0.279047,0.273152,0.0609187,0.00896586,0.0305208,0.0456276,0.0154139,0.0377057,0.110047,0.106301,0.0316875,0.0117293,0.0341439,0.0494964,0.015721,0.0767011,0.342176,D93
0.245333,0.18337,0.0307664,0.0490666,0.0394866,0.0424343,0.0220462,0.0642962,0.0336527,0.0222304,0.0262835,0.0474085,0.0220462,0.0163351,0.0867723,0.204986,0.212847,0.109801,0.0192213,0.0246868,0.0454434,0.0321788,0.0168877,0.0386883,0.0556988,0.0278187,0.0494964,0.0463645,0.054225,0.035802,0.191353,0.308524,D93
0.269037,0.0837632,0.0125276,0.0506018,0.0240113,0.0127119,0.0219234,0.118337,0.1211,0.0310734,0.0151069,0.0499877,0.028617,0.00718497,0.0522599,0.271309,0.247421,0.0640506,0.00878163,0.033407,0.0379514,0.0150454,0.0289241,0.116556,0.121837,0.0261606,0.0106239,0.0291697,0.053181,0.0174404,0.0841317,0.341317,D93
0.25393,0.0933432,0.0133874,0.041943,0.0289855,0.0164579,0.0238885,0.0979489,0.102616,0.0372759,0.017072,0.0536109,0.0237657,0.00957996,0.062761,0.272845,0.260624,0.0771309,0.0105011,0.0278187,0.0478384,0.0200197,0.0280644,0.107529,0.0957996,0.0316261,0.017072,0.0354336,0.0492508,0.016028,0.0979489,0.333456,D93
0.264247,0.111213,0.0156595,0.0484525,0.025915,0.0176247,0.0221076,0.0947556,0.0864652,0.0313191,0.0194056,0.0533653,0.0223532,0.00890445,0.0646033,0.271862,0.268607,0.0785434,0.0102555,0.0245026,0.0459961,0.0170106,0.0288627,0.0866495,0.0892287,0.0256694,0.0200811,0.036846,0.0510317,0.0187915,0.11932,0.325903,D93
0.267686,0.12675,0.0843159,0.166175,0.0331614,0.0171334,0.0370916,0.0854213,0.0528126,0.0180545,0.0108696,0.0181159,0.0388725,0.0197126,0.0385041,0.0898428,0.0642348,0.0342054,0.0178703,0.0449521,0.0130803,0.0105625,0.0165193,0.0561901,0.0848072,0.0421272,0.0171334,0.0501105,0.167035,0.0806927,0.200074,0.401437,D94
0.273766,0.126566,0.0814296,0.154753,0.0342054,0.0165193,0.039241,0.0835176,0.0565586,0.0166421,0.00878163,0.0191599,0.0426185,0.0169492,0.0405306,0.0804471,0.0685335,0.037153,0.0179931,0.0468558,0.0153525,0.0101941,0.0192827,0.0537337,0.0868951,0.0402235,0.0178089,0.044338,0.180177,0.0808155,0.218558,0.375952,D94
0.270757,0.137743,0.0704372,0.178212,0.0303365,0.0132646,0.0363547,0.093773,0.0571113,0.0165807,0.00908868,0.0171334,0.0399165,0.0162122,0.0386269,0.0880005,0.0690862,0.0353721,0.0162122,0.0518914,0.0132031,0.0092115,0.0151069,0.0580324,0.0948784,0.0451977,0.0155367,0.0492508,0.179256,0.0764554,0.201425,0.361889,D94
0.248035,0.145787,0.0725866,0.169246,0.027266,0.012282,0.0358634,0.0865267,0.0463645,0.0144928,0.00804471,0.0132646,0.041636,0.0152297,0.0388725,0.0809998,0.0739376,0.0363547,0.0144313,0.0417588,0.0119135,0.00847458,0.0154753,0.050479,0.103046,0.040592,0.0151069,0.0383812,0.207074,0.0755343,0.256387,0.360108,D94
0.270572,0.131847,0.0778064,0.167956,0.0375829,0.0154753,0.0350037,0.087632,0.0511545,0.01873,0.0117907,0.0192827,0.0373987,0.018423,0.0382584,0.0892287,0.0670597,0.0360477,0.0203267,0.0451363,0.0141857,0.010931,0.0167649,0.0548391,0.0838246,0.0391182,0.0210022,0.0501105,0.162675,0.0841317,0.194056,0.3972,D94
0.275301,0.129514,0.0867723,0.152358,0.0366618,0.0179931,0.0388111,0.0778678,0.0561287,0.0175018,0.0135102,0.0182388,0.0383812,0.0216163,0.0353721,0.0804471,0.0639892,0.0316875,0.019467,0.0426799,0.0177475,0.0101326,0.0184844,0.0597519,0.0797101,0.0400393,0.0203267,0.0471629,0.170904,0.0908868,0.209531,0.386576,D94
0.276468,0.135962,0.0841317,0.165009,0.0345738,0.0181159,0.0418816,0.0833333,0.0526898,0.0177475,0.0100712,0.0179931,0.0454434,0.0174404,0.0410833,0.082228,0.0744289,0.0366618,0.0192213,0.0463645,0.0159052,0.0105011,0.0167649,0.0520757,0.0843773,0.0409605,0.017379,0.0447679,0.166237,0.0839474,0.202346,0.369442,D94
0.278064,0.124846,0.0817981,0.154876,0.0366003,0.01873,0.0386883,0.0848072,0.0513387,0.0200197,0.0119749,0.01873,0.0397937,0.0206338,0.0364775,0.0869565,0.0664456,0.0331,0.0195898,0.0474085,0.0144928,0.0116065,0.0190985,0.0597519,0.0786048,0.040592,0.019467,0.0509089,0.16421,0.0848686,0.197249,0.393822,D94
0.268791,0.14284,0.0864652,0.17901,0.031749,0.0159052,0.0350037,0.0833947,0.0486367,0.0168877,0.0100712,0.017379,0.0386269,0.0173176,0.0343896,0.0797716,0.0654016,0.0370916,0.0200197,0.047777,0.0127119,0.0103783,0.017379,0.0529354,0.0795259,0.0413903,0.0169492,0.0449521,0.181098,0.083886,0.213215,0.374601,D94
0.271371,0.135286,0.0873864,0.168079,0.0356792,0.0174404,0.0349423,0.0806927,0.0512773,0.0192213,0.0105011,0.0183616,0.0367232,0.0195898,0.0373987,0.0833947,0.0615942,0.0331,0.0179931,0.0453206,0.0143085,0.011238,0.017379,0.0556988,0.0786662,0.0398551,0.0165193,0.0471014,0.175018,0.0846843,0.209347,0.390383,D94
0.188283,0.142226,0.0647261,0.17987,0.0268362,0.0169492,0.0281872,0.112196,0.0385041,0.0184844,0.0148612,0.0260992,0.0286785,0.0163965,0.0351879,0.138787,0.0848686,0.0349423,0.0193441,0.0372144,0.0132646,0.0111152,0.0171948,0.0592606,0.107836,0.0342054,0.0219234,0.048084,0.168816,0.0674281,0.21776,0.386023,D95
0.186809,0.143945,0.0632523,0.171088,0.0264063,0.0187915,0.028617,0.0955539,0.0404692,0.020818,0.0135102,0.0257308,0.0249939,0.0185458,0.035495,0.128163,0.0803857,0.0308278,0.0189757,0.0440309,0.0165193,0.0138172,0.0202039,0.0585851,0.0990543,0.0359248,0.0243183,0.0493736,0.161263,0.0762712,0.22691,0.406902,D95
0.178887,0.1507,0.0603046,0.214444,0.0248096,0.0159666,0.0280029,0.114898,0.0378285,0.0171948,0.0121592,0.0233972,0.0250553,0.017379,0.0386269,0.129759,0.0795259,0.0288013,0.0151683,0.0383812,0.013633,0.0101326,0.0155981,0.0575411,0.112687,0.0309506,0.020818,0.0452592,0.17987,0.0722795,0.218312,0.37718,D95
0.171702,0.160219,0.0559445,0.181589,0.0230287,0.0169492,0.0278187,0.104151,0.0369688,0.0194056,0.0140015,0.0253009,0.0241955,0.0181159,0.0362933,0.123373,0.0811226,0.0338369,0.0165807,0.0406534,0.0141857,0.0126505,0.0202039,0.0634979,0.0965979,0.0330386,0.0240727,0.0531196,0.162122,0.0780521,0.23956,0.3972,D95
0.208241,0.149533,0.0652788,0.181712,0.0274503,0.0171948,0.0265291,0.0956767,0.039241,0.0173176,0.0140629,0.0248096,0.0273274,0.0189757,0.0389339,0.118828,0.0839474,0.0364161,0.0193441,0.0421272,0.0152297,0.0150454,0.0178089,0.0522599,0.103721,0.0350037,0.0216777,0.0526283,0.167895,0.0746745,0.211926,0.384733,D95
0.210145,0.149595,0.0666298,0.179317,0.0275731,0.0202653,0.0331614,0.0915009,0.0425571,0.0229059,0.0162736,0.0287399,0.0302751,0.0183002,0.0354336,0.111828,0.0784205,0.0330386,0.021125,0.0404078,0.0168263,0.0140629,0.0190985,0.0623925,0.0884304,0.0374601,0.0273274,0.0548391,0.158315,0.0805085,0.198661,0.390138,D95
0.196266,0.154937,0.0673053,0.179931,0.0272046,0.0183616,0.0292926,0.0851142,0.0360477,0.0213093,0.0154753,0.0273888,0.0246254,0.0224146,0.0321788,0.108818,0.0741218,0.0331614,0.0183616,0.0393024,0.0162122,0.0131417,0.0182388,0.0628838,0.0794645,0.0386269,0.0223532,0.0530582,0.167281,0.0794031,0.238823,0.404446,D95
0.206583,0.1507,0.0744289,0.182695,0.029661,0.0186072,0.030705,0.0992385,0.0383812,0.0200197,0.0140629,0.0276345,0.0292926,0.0202653,0.0323631,0.129882,0.0751044,0.034758,0.0190371,0.041636,0.0151683,0.0125276,0.0176247,0.0628838,0.0832719,0.0352493,0.0221076,0.0516458,0.15635,0.0803857,0.204679,0.388602,D95
0.185642,0.151498,0.0571113,0.190924,0.0230902,0.0166421,0.0282486,0.105195,0.0375829,0.0200197,0.0151683,0.0280029,0.0262221,0.0190985,0.0373987,0.121162,0.0773152,0.0319946,0.0162736,0.0383812,0.0163965,0.0127119,0.0186072,0.0606116,0.0998526,0.0351265,0.0229059,0.0510317,0.163535,0.0813068,0.217207,0.399288,D95
0.200933,0.152297,0.0654016,0.182019,0.0283714,0.0179931,0.0274503,0.0994842,0.0418816,0.0207566,0.0144313,0.0267133,0.0273274,0.0179931,0.0340825,0.12153,0.0834562,0.0361091,0.0219234,0.0420044,0.0145542,0.0123434,0.0179931,0.060059,0.096168,0.0356178,0.023213,0.0516458,0.164886,0.0747973,0.205601,0.386514,D95
0.190862,0.10366,0.0673053,0.13633,0.0373373,0.0227831,0.0348195,0.0760255,0.0442152,0.0198968,0.0182388,0.0255465,0.0355564,0.0259764,0.0399779,0.0915623,0.0550847,0.0346352,0.0247482,0.0505404,0.0220462,0.016028,0.0224761,0.0647261,0.0663842,0.0391796,0.0303365,0.0681651,0.141182,0.0977647,0.188529,0.513633,D96
0.190125,0.0917465,0.0690248,0.114223,0.0386269,0.0232744,0.0345738,0.0698231,0.0421272,0.0240727,0.0183002,0.02831,0.0385655,0.0273274,0.0408376,0.090027,0.0586465,0.034758,0.0264677,0.0512773,0.0217391,0.0177475,0.0278801,0.0685335,0.0607345,0.0460575,0.0343282,0.0733849,0.119381,0.0977033,0.169123,0.556804,D96
0.176369,0.109126,0.0588308,0.138479,0.0364161,0.0210636,0.0318104,0.0744903,0.043294,0.0202039,0.0191599,0.0229673,0.0376443,0.0214935,0.0402235,0.0892901,0.0579096,0.0297838,0.0255465,0.0533653,0.0196512,0.0138787,0.0241955,0.0658929,0.0707443,0.0434783,0.0323016,0.0685949,0.14677,0.0941415,0.198354,0.520081,D96
0.18466,0.0894129,0.0639278,0.116495,0.0370916,0.0220462,0.034451,0.0712356,0.0417588,0.0214935,0.0194056,0.02831,0.0361705,0.0265291,0.040899,0.100098,0.0527512,0.0319946,0.0246254,0.0510317,0.0202653,0.0161508,0.0268976,0.0735691,0.0598747,0.0432326,0.0303979,0.08014,0.113793,0.103721,0.175264,0.567858,D96
0.193503,0.104028,0.0687792,0.137374,0.0389339,0.0234586,0.0361091,0.0706829,0.0413903,0.0202653,0.0180545,0.0243183,0.0385655,0.0265291,0.0439695,0.0885532,0.0545935,0.0313805,0.0226603,0.0486981,0.0243183,0.0178703,0.0251167,0.063068,0.0653402,0.0425571,0.0321788,0.0712356,0.140936,0.101756,0.190862,0.498465,D96
0.21561,0.0978875,0.072955,0.121653,0.0448907,0.0260378,0.0393024,0.0783591,0.0464259,0.0228445,0.019774,0.0315033,0.0370916,0.0270204,0.0421272,0.0926062,0.057971,0.0333456,0.0266519,0.0537951,0.0204495,0.0199582,0.0264677,0.0649718,0.0674896,0.0423729,0.0316875,0.0716654,0.119504,0.103107,0.161815,0.488209,D96
