@relation vectores
@attribute Feature0 numeric
@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric
@attribute Feature11 numeric
@attribute Feature12 numeric
@attribute Feature13 numeric
@attribute Feature14 numeric
@attribute Feature15 numeric
@attribute Feature16 numeric
@attribute Feature17 numeric
@attribute Feature18 numeric
@attribute Feature19 numeric
@attribute Feature20 numeric
@attribute Feature21 numeric
@attribute Feature22 numeric
@attribute Feature23 numeric
@attribute Feature24 numeric
@attribute Feature25 numeric
@attribute Feature26 numeric
@attribute Feature27 numeric
@attribute Feature28 numeric
@attribute Feature29 numeric
@attribute Feature30 numeric
@attribute Feature31 numeric
@attribute Feature32 numeric
@attribute Feature33 numeric
@attribute Feature34 numeric
@attribute Feature35 numeric
@attribute Feature36 numeric
@attribute Feature37 numeric
@attribute Feature38 numeric
@attribute Feature39 numeric
@attribute Feature40 numeric
@attribute Feature41 numeric
@attribute Feature42 numeric
@attribute Feature43 numeric
@attribute Feature44 numeric
@attribute Feature45 numeric
@attribute Feature46 numeric
@attribute Feature47 numeric
@attribute Feature48 numeric
@attribute Feature49 numeric
@attribute Feature50 numeric
@attribute Feature51 numeric
@attribute Feature52 numeric
@attribute Feature53 numeric
@attribute Feature54 numeric
@attribute Feature55 numeric
@attribute Feature56 numeric
@attribute Feature57 numeric
@attribute Feature58 numeric
@attribute Feature59 numeric
@attribute Feature60 numeric
@attribute Feature61 numeric
@attribute Feature62 numeric
@attribute Feature63 numeric
@attribute Feature64 numeric
@attribute Feature65 numeric
@attribute Feature66 numeric
@attribute Feature67 numeric
@attribute Feature68 numeric
@attribute Feature69 numeric
@attribute Feature70 numeric
@attribute Feature71 numeric
@attribute class {D1,D10,D100,D101,D102,D103,D104,D105,D106,D107,D108,D109,D11,D110,D111,D112,D12,D13,D15,D16,D17,D18,D19,D2,D20,D21,D22,D23,D24,D25,D26,D27,D28,D29,D3,D30,D31,D32,D33,D34,D35,D36,D37,D38,D39,D4,D40,D41,D42,D43,D44,D45,D46,D47,D48,D49,D5,D50,D51,D52,D53,D54,D55,D56,D57,D58,D59,D6,D60,D61,D62,D63,D64,D65,D66,D67,D68,D69,D7,D70,D71,D72,D73,D74,D75,D76,D77,D78,D79,D8,D80,D81,D82,D83,D84,D85,D86,D87,D88,D89,D9,D90,D91,D92,D93,D94,D95,D96,D97,D98,D99}
@data
0.165759,0.0915399,0.121698,0.0548249,0.0993762,0.0531361,0.104468,0.064545,0.137569,0.0723993,0.188331,0.0947805,0.406723,0.203931,0.215611,0.131242,0.178329,0.0701268,0.120623,0.0763589,0.215273,0.0997436,0.299155,0.136278,0.128721,0.0715089,0.0951837,0.0482904,0.0956632,0.0493738,0.0815907,0.0444812,0.114813,0.0631253,0.114839,0.0591195,0.0379932,0.030145,0.0314744,0.0245589,0.0318546,0.029665,0.0309444,0.0266415,0.0349894,0.0288721,0.0390684,0.029388,0.011161,0.0120999,0.00939687,0.0101592,0.00873361,0.0108075,0.0088507,0.0108126,0.0103532,0.0115277,0.0112883,0.0116841,0.00281854,0.00349768,0.0023608,0.00273829,0.00218098,0.0025519,0.00231848,0.0030795,0.00244806,0.00291386,0.00272395,0.00318888,D74
0.236337,0.12165,0.173097,0.0790393,0.114019,0.0517657,0.114379,0.0630665,0.109432,0.0663406,0.163823,0.0818266,0.400005,0.15316,0.211816,0.10221,0.222486,0.0831916,0.109677,0.0623832,0.253316,0.0906016,0.269593,0.12276,0.153828,0.0745161,0.117469,0.061646,0.0886035,0.0544745,0.108318,0.0633258,0.114494,0.057244,0.109741,0.0554523,0.0429655,0.0360704,0.0356437,0.0292501,0.0325162,0.0297933,0.0310484,0.0304002,0.0304033,0.0249625,0.0348924,0.0268377,0.0118467,0.0123098,0.00986488,0.0117293,0.00859638,0.0103203,0.00813725,0.0105177,0.0088418,0.0100882,0.010928,0.0124739,0.00277029,0.00347301,0.00245183,0.00299752,0.002212,0.00270118,0.00223978,0.00305425,0.00224541,0.00274409,0.00266279,0.00321098,D74
0.251289,0.118222,0.201491,0.105259,0.124891,0.0523784,0.123847,0.073224,0.155454,0.054083,0.176101,0.0789687,0.267546,0.117584,0.193877,0.0769012,0.187496,0.0850954,0.1364,0.0716191,0.192915,0.0825988,0.242818,0.101799,0.167658,0.0823062,0.0953985,0.0535251,0.0819552,0.0513295,0.10084,0.0600081,0.114578,0.068272,0.147763,0.0810105,0.0408514,0.0314359,0.0304234,0.0253093,0.030513,0.0281663,0.0295369,0.0266627,0.0343161,0.0267718,0.0456198,0.0380715,0.0114045,0.0116786,0.00941046,0.010861,0.00850062,0.0104003,0.00831543,0.0104432,0.0099075,0.0109077,0.0133892,0.0145832,0.0027884,0.00333979,0.00236162,0.00267307,0.00217105,0.00263194,0.00219179,0.0029009,0.00246403,0.00291945,0.0030142,0.00362996,D74
0.166853,0.107419,0.113684,0.0658984,0.133444,0.059351,0.118374,0.0621467,0.12228,0.0590892,0.136595,0.0851023,0.362973,0.165655,0.273401,0.111124,0.148379,0.0920694,0.142965,0.0890231,0.196751,0.102521,0.273746,0.140551,0.145945,0.0780036,0.115036,0.0603875,0.107273,0.0534235,0.0984949,0.0591017,0.113621,0.0646576,0.119383,0.0578445,0.0411894,0.0348463,0.0354554,0.0294275,0.0331245,0.0280588,0.0320762,0.0287523,0.0321374,0.026709,0.0375379,0.0300254,0.0120884,0.0133331,0.0107358,0.0118508,0.00936736,0.0111832,0.00861746,0.0103937,0.00891241,0.00958147,0.0111109,0.0120968,0.00282425,0.00343758,0.00259788,0.00308237,0.00225908,0.00275831,0.00220992,0.00282009,0.00220553,0.00246894,0.00265888,0.00311074,D74
0.147972,0.0751493,0.127548,0.0622969,0.123164,0.0557769,0.13314,0.0659416,0.143432,0.0507966,0.113169,0.0554801,0.386898,0.158756,0.314631,0.158239,0.133138,0.0767197,0.179903,0.080235,0.175576,0.0668429,0.333808,0.147178,0.120145,0.0649362,0.112487,0.0587218,0.0939729,0.0534403,0.110265,0.0648249,0.131879,0.0703008,0.132623,0.0765061,0.0302466,0.025674,0.0314888,0.0284844,0.0276411,0.0254715,0.0335094,0.031834,0.0324274,0.0260563,0.0379771,0.0338552,0.00948969,0.0106794,0.00960422,0.0121119,0.00744921,0.00899938,0.00888966,0.0111808,0.00927605,0.0105024,0.0113299,0.0139859,0.00240908,0.00305291,0.00232304,0.00302629,0.00200617,0.00232769,0.00227634,0.00299432,0.00232075,0.00281771,0.00265737,0.0033352,D74
0.21362,0.119358,0.285166,0.147285,0.301011,0.0949083,0.217218,0.16324,0.270997,0.123144,0.203145,0.126066,0.34321,0.140711,0.248176,0.117575,0.364069,0.182816,0.399777,0.192382,0.253687,0.121743,0.248878,0.127168,0.130193,0.0676592,0.106956,0.0601414,0.11512,0.0655473,0.131256,0.0801745,0.118069,0.0577938,0.106436,0.0611299,0.0330068,0.0369271,0.0296197,0.0324914,0.0278968,0.0310777,0.0285023,0.0332503,0.0267581,0.028998,0.0292355,0.0322536,0.00701319,0.0125142,0.00610337,0.010356,0.00591341,0.010221,0.00588869,0.0105091,0.00547629,0.00899735,0.0061785,0.0107579,0.0012599,0.00271029,0.00117486,0.0021903,0.00110937,0.0020737,0.00124578,0.00256509,0.00109787,0.00195341,0.00118217,0.00232026,D75
0.213609,0.127218,0.216424,0.134702,0.23744,0.103381,0.299021,0.167357,0.240127,0.129037,0.196539,0.129997,0.338936,0.145799,0.327532,0.173477,0.356646,0.126165,0.327782,0.137464,0.315103,0.177427,0.293988,0.142935,0.122323,0.0623446,0.134903,0.0693598,0.111402,0.0619249,0.116054,0.0699163,0.128742,0.0653899,0.116665,0.0694373,0.0301741,0.0329848,0.0328985,0.035416,0.0277567,0.0309645,0.0299041,0.0314098,0.031736,0.0339859,0.0297987,0.0328013,0.00612344,0.0105613,0.00641269,0.0110371,0.00572254,0.00947327,0.00590035,0.00977393,0.00643544,0.010825,0.00602993,0.00983893,0.00108985,0.0022363,0.00115394,0.00216138,0.00112867,0.00202455,0.00124113,0.00238823,0.00118583,0.00226875,0.00111556,0.00206925,D75
0.189961,0.113453,0.164112,0.112626,0.143143,0.0875786,0.145649,0.0907636,0.17572,0.0991164,0.202457,0.125693,0.327383,0.14732,0.267988,0.13453,0.324649,0.138266,0.315922,0.136687,0.377603,0.182035,0.179741,0.0895372,0.130555,0.0705188,0.136732,0.0689827,0.109207,0.0677136,0.121403,0.0728825,0.103898,0.065236,0.117619,0.0559861,0.0330647,0.0359344,0.0348712,0.0371068,0.0301375,0.0315299,0.027634,0.0314423,0.0290283,0.0317528,0.0284768,0.0313785,0.00687528,0.0116971,0.00698793,0.0119321,0.00626459,0.0104913,0.00560252,0.0100671,0.00590183,0.0103293,0.00564357,0.0100202,0.00125324,0.00254574,0.00127372,0.00242776,0.0012421,0.00234846,0.00122024,0.00239686,0.00113795,0.00211969,0.00107803,0.00198802,D75
0.192659,0.112324,0.17271,0.0838592,0.157926,0.101578,0.170111,0.105503,0.169937,0.0899543,0.190609,0.0880025,0.276323,0.104307,0.337468,0.150752,0.295593,0.13429,0.276282,0.132872,0.344027,0.15276,0.261904,0.136911,0.121149,0.0651176,0.140247,0.0684936,0.121943,0.0655994,0.121485,0.0626159,0.129201,0.0734066,0.12891,0.0633902,0.0344931,0.0362678,0.0329749,0.0364508,0.0295568,0.0305319,0.0294633,0.0317987,0.031866,0.0346806,0.0334221,0.0338729,0.00792823,0.0133752,0.00657991,0.0113354,0.00617363,0.00983791,0.00602017,0.010074,0.0065418,0.0110106,0.00664709,0.0108783,0.00143488,0.00274576,0.00128809,0.00222988,0.00124581,0.00205944,0.00135621,0.0024983,0.00130425,0.0022532,0.00131171,0.00228798,D75
0.20121,0.0887928,0.157717,0.0864532,0.17121,0.0756732,0.216223,0.116266,0.124424,0.0593006,0.151583,0.0743358,0.299374,0.129517,0.178367,0.0937528,0.346294,0.131157,0.30291,0.208192,0.298178,0.119,0.195591,0.106574,0.135575,0.0715477,0.116909,0.0591679,0.109895,0.0615072,0.142476,0.0783015,0.116729,0.0657012,0.125472,0.0614854,0.0333161,0.0368961,0.029557,0.0305608,0.0283234,0.0298765,0.0327829,0.0381292,0.0331011,0.0352895,0.0325187,0.0353712,0.0068861,0.0117534,0.00599636,0.00999266,0.00579995,0.00950525,0.00652988,0.0113633,0.00690782,0.0111999,0.00679179,0.0116633,0.00125114,0.00255985,0.00112559,0.00206992,0.00111338,0.00192424,0.00138257,0.00280287,0.00131512,0.00236334,0.00124397,0.0023833,D75
0.172955,0.0707102,0.181581,0.0968188,0.223331,0.138419,0.230034,0.125835,0.194947,0.100891,0.187558,0.0738668,0.241225,0.133315,0.292043,0.108095,0.358797,0.193162,0.273891,0.163582,0.25689,0.137408,0.264329,0.111325,0.135769,0.0775684,0.106785,0.0551905,0.111271,0.0659908,0.117773,0.0620454,0.123525,0.0643042,0.120883,0.0741369,0.0333839,0.0364367,0.0285924,0.0307093,0.0268022,0.0318863,0.027818,0.0330185,0.0304656,0.0331801,0.0352405,0.0369019,0.00740089,0.012447,0.0060699,0.0105692,0.00582865,0.010822,0.00572353,0.0106333,0.00634702,0.0107905,0.00745189,0.0125081,0.00132276,0.00276351,0.00116211,0.00222069,0.00113912,0.00227512,0.00122547,0.00260816,0.00122576,0.00238749,0.00135813,0.00267367,D75
0.170354,0.101959,0.172532,0.0769646,0.153485,0.0768076,0.207396,0.102438,0.182698,0.103985,0.170848,0.0886252,0.305007,0.142474,0.219923,0.14185,0.374763,0.132077,0.321836,0.16384,0.228862,0.136637,0.234824,0.128722,0.130244,0.0701306,0.122382,0.0704637,0.113781,0.0681868,0.113362,0.0668979,0.111296,0.064103,0.130604,0.0670161,0.0335513,0.0386528,0.0304896,0.0326301,0.0303761,0.0355163,0.0300814,0.0353713,0.0310527,0.0349405,0.0331326,0.0378167,0.00707274,0.0122726,0.00633078,0.0103453,0.00614939,0.0107507,0.00587425,0.0103851,0.00641219,0.0109569,0.00695976,0.0117627,0.00126942,0.00262045,0.00118515,0.00218574,0.00116643,0.00223071,0.00120094,0.00239747,0.0012175,0.00233849,0.00128378,0.00248081,D75
0.147177,0.0748621,0.153861,0.0892652,0.169322,0.0963418,0.148364,0.0703546,0.150553,0.0747525,0.12801,0.0655132,0.181343,0.109074,0.366931,0.143882,0.288467,0.127555,0.254235,0.121367,0.393289,0.168498,0.24929,0.128286,0.137686,0.0734293,0.111729,0.0707918,0.116445,0.0662533,0.120292,0.0586994,0.13652,0.0716381,0.111337,0.0626687,0.0326979,0.036075,0.0299393,0.0350229,0.0268466,0.0304325,0.0328849,0.0340325,0.0345849,0.0362246,0.0361963,0.0366504,0.00683271,0.0116687,0.00616687,0.0108158,0.00586204,0.0101039,0.00658929,0.0109941,0.00706531,0.0113789,0.00759426,0.012721,0.0012489,0.00254299,0.00119076,0.00230302,0.00120802,0.0021956,0.00140364,0.00280093,0.00139634,0.00264901,0.00141364,0.00278839,D75
0.140742,0.0782384,0.14859,0.0790077,0.141221,0.10999,0.139563,0.105548,0.160032,0.111156,0.154178,0.0745842,0.383793,0.185935,0.226836,0.114369,0.279139,0.115705,0.365452,0.169329,0.301375,0.12791,0.27774,0.137401,0.139312,0.0853569,0.110375,0.0599026,0.103151,0.0591665,0.134321,0.0688916,0.112189,0.0626783,0.143395,0.0697317,0.0344999,0.037505,0.0295801,0.0319165,0.0252973,0.0274901,0.0280495,0.0329481,0.0320744,0.0338035,0.036296,0.0372262,0.00725004,0.0120416,0.00581309,0.010293,0.0057488,0.00968723,0.00543702,0.0100592,0.00683157,0.0115174,0.00697141,0.0110633,0.0012948,0.00265989,0.00108764,0.00201167,0.0011162,0.00206543,0.00118008,0.00230499,0.00125468,0.00233296,0.00126137,0.00230599,D75
0.183378,0.104825,0.206576,0.0762758,0.199289,0.0924299,0.154217,0.0866847,0.150086,0.0806107,0.17768,0.086927,0.266541,0.133924,0.261784,0.127146,0.338368,0.158664,0.337205,0.226234,0.304126,0.128034,0.266595,0.102076,0.133068,0.0681145,0.119292,0.0672464,0.109834,0.0672219,0.132784,0.0775603,0.118453,0.0630398,0.122239,0.063926,0.033466,0.0353338,0.0303916,0.0320318,0.0288928,0.0323088,0.0299867,0.0333981,0.0310431,0.0323636,0.0349943,0.0377743,0.00704145,0.011808,0.00620501,0.0103723,0.00602904,0.0104307,0.00598626,0.0105709,0.00624261,0.010315,0.00738617,0.0127503,0.0012833,0.0026491,0.00117873,0.00216515,0.00116026,0.00210858,0.00128041,0.00254562,0.00121832,0.00218428,0.00136377,0.00270878,D75
0.0635723,0.0402342,0.0711552,0.0364238,0.0676175,0.0391126,0.0655194,0.0342278,0.0567457,0.0280994,0.0452115,0.0252426,0.0365808,0.0257313,0.0412348,0.0265503,0.0526714,0.0357406,0.143857,0.0905664,0.0565446,0.0279444,0.0348271,0.0192769,0.0192078,0.0104658,0.0197091,0.0110274,0.0427747,0.0192426,0.192896,0.0611427,0.04688,0.022111,0.0209947,0.0117763,0.0107741,0.00586528,0.0138487,0.00703944,0.0188011,0.010354,0.0748831,0.0426937,0.0245942,0.0143162,0.0141559,0.00712164,0.0184555,0.0100027,0.00921734,0.00485066,0.00869769,0.00563433,0.0346126,0.0205614,0.0108266,0.00673533,0.00989473,0.00554088,0.00476015,0.00436123,0.00257077,0.0017929,0.00294462,0.0020652,0.0079706,0.0055318,0.00346194,0.00247369,0.00281604,0.00197796,D76
0.0543075,0.0298287,0.0446976,0.0252937,0.0712147,0.0425239,0.103037,0.0683258,0.0777252,0.0438617,0.0595306,0.0301787,0.0376842,0.0205669,0.0332622,0.0172898,0.0610479,0.0280217,0.099657,0.053246,0.0575842,0.030419,0.0332069,0.0171211,0.0202504,0.0137048,0.0190002,0.0118089,0.0381211,0.0226162,0.188429,0.065199,0.0451375,0.0232346,0.0186829,0.0110134,0.0116586,0.00700694,0.0156597,0.0074921,0.0183411,0.0107753,0.0763559,0.0405758,0.0222031,0.0120552,0.0140558,0.00682219,0.0212272,0.0109282,0.0113722,0.00546771,0.00923602,0.00589307,0.0334924,0.0188582,0.00972958,0.00578736,0.0105195,0.0051692,0.00597958,0.00534361,0.00339246,0.00232957,0.00349419,0.00240656,0.00813141,0.00542436,0.00330003,0.00221648,0.00295614,0.00200082,D76
0.0369495,0.0205785,0.0348976,0.0213457,0.0745167,0.0329676,0.131152,0.0450931,0.0958871,0.0355796,0.0480482,0.024387,0.0219021,0.011437,0.030294,0.0162356,0.0507345,0.0249291,0.10629,0.054183,0.0875304,0.0316663,0.026948,0.0132199,0.0150747,0.0091686,0.0157692,0.00974229,0.0339985,0.0170367,0.207887,0.0692052,0.0484334,0.0206296,0.0159287,0.00893242,0.00870186,0.00570689,0.0139824,0.0070903,0.018095,0.00974456,0.0735825,0.0380374,0.0225249,0.0116736,0.0121455,0.00647363,0.0199561,0.0112822,0.0103801,0.00545604,0.00764157,0.00464535,0.0310965,0.0184398,0.00925183,0.00590363,0.00908293,0.00472631,0.00466977,0.004473,0.0027763,0.00203781,0.00285937,0.00192867,0.0070429,0.00491618,0.002858,0.00199361,0.00229033,0.00162355,D76
0.0624646,0.040202,0.0591355,0.0326001,0.126362,0.0552643,0.198127,0.0752379,0.1335,0.06462,0.0530673,0.0277373,0.0393313,0.019508,0.0391212,0.0173473,0.0852429,0.0460858,0.147008,0.0755088,0.0858668,0.0438812,0.0433442,0.0213105,0.019115,0.0106476,0.0188041,0.00920619,0.035859,0.0217741,0.189428,0.0751145,0.0477767,0.024202,0.0206606,0.0107093,0.0114559,0.00642875,0.0161346,0.00769605,0.0194445,0.0118035,0.0834166,0.0464389,0.0249007,0.0135191,0.0148901,0.00761508,0.0207167,0.0109201,0.0102762,0.00507583,0.00908424,0.00548464,0.0371438,0.021342,0.0110719,0.00688259,0.00999386,0.00510756,0.00566575,0.00512466,0.00298092,0.00211719,0.00330902,0.00231575,0.00854306,0.00597209,0.00377049,0.00271081,0.00312772,0.00221029,D76
0.0506834,0.0292578,0.0482348,0.0339249,0.0767669,0.0420065,0.0874747,0.0443229,0.0854896,0.039313,0.0624807,0.0288275,0.0341521,0.0163705,0.0387913,0.0252822,0.0596612,0.0264179,0.118844,0.0726679,0.0752903,0.0343526,0.0359995,0.0234191,0.0167202,0.0100954,0.0191683,0.0100033,0.0327483,0.0183824,0.205584,0.0757024,0.0462596,0.021733,0.0188677,0.00957086,0.0104849,0.00579561,0.0141621,0.00641229,0.0180468,0.00953953,0.0826381,0.0433088,0.0227402,0.0121317,0.0121961,0.00615857,0.018931,0.00976746,0.0103312,0.00502381,0.0083015,0.0046891,0.0364382,0.0215353,0.0107168,0.0063419,0.00958117,0.0047845,0.00470585,0.00424425,0.00272238,0.00184023,0.00298453,0.0019602,0.00809637,0.0054633,0.00328213,0.00220044,0.00252465,0.0016693,D76
0.0701007,0.0447079,0.0634406,0.0309378,0.0907741,0.0444971,0.144159,0.0708013,0.114323,0.04019,0.0761403,0.0450915,0.0363942,0.018689,0.0408544,0.0178677,0.0620447,0.0271128,0.168855,0.0828378,0.0511637,0.0276118,0.0381338,0.0207226,0.0166616,0.00830737,0.0255755,0.0149347,0.0497581,0.024768,0.189873,0.0631009,0.0449562,0.0248562,0.021652,0.0110123,0.0104037,0.00584362,0.0140319,0.00625033,0.0228669,0.0119627,0.0964182,0.0468724,0.0206114,0.0109028,0.0127504,0.00603702,0.0220592,0.0108529,0.0114072,0.00497759,0.0106411,0.00604619,0.0444515,0.0230845,0.00992543,0.0055769,0.0109813,0.0048544,0.00595059,0.0052902,0.00350166,0.00242211,0.00397881,0.0026844,0.0099343,0.00662726,0.00367591,0.00241118,0.00323388,0.00219888,D76
0.0570808,0.024656,0.0543204,0.0297697,0.0688182,0.0387973,0.0805622,0.0537316,0.0779074,0.0384113,0.0543064,0.0276388,0.0343722,0.0186892,0.037195,0.0166699,0.0493528,0.0311445,0.17486,0.122096,0.0629777,0.0334457,0.0333482,0.0164092,0.0183405,0.0100068,0.0180857,0.0095027,0.0480811,0.024472,0.210962,0.0743636,0.0486975,0.0233126,0.015893,0.00740487,0.0117902,0.00680523,0.0160671,0.00705219,0.0192314,0.010384,0.0780333,0.0412697,0.0217354,0.0122428,0.0144489,0.00697694,0.0214045,0.0112297,0.0111136,0.00532572,0.010119,0.0063029,0.0373053,0.0211252,0.0105131,0.00661743,0.0101532,0.00495227,0.0059804,0.00524881,0.00330504,0.00226184,0.00368577,0.00250283,0.00893108,0.00615796,0.00351367,0.00238363,0.00306242,0.00203265,D76
0.0563372,0.0284944,0.0672959,0.0240197,0.10977,0.0405712,0.128456,0.053071,0.0883951,0.0410821,0.0630971,0.0317159,0.0309542,0.0187803,0.0473471,0.0188639,0.0641825,0.0353931,0.155104,0.0784659,0.0568669,0.0239273,0.04953,0.0204759,0.0206523,0.0119461,0.0230878,0.0125876,0.0487226,0.0251597,0.210109,0.0684587,0.0462208,0.0235491,0.0219777,0.0104998,0.0129326,0.00724616,0.0150472,0.0082917,0.0244461,0.0135999,0.0873616,0.0449444,0.0227459,0.012306,0.0142996,0.00756903,0.0243607,0.0119439,0.0117827,0.0056837,0.0108773,0.00650983,0.0421776,0.0218345,0.0106311,0.0058417,0.0110617,0.00556016,0.00670314,0.00587942,0.00368521,0.00245641,0.00379904,0.00253401,0.00925002,0.00595333,0.00374035,0.00245485,0.00353208,0.00229312,D76
0.054512,0.0285157,0.0697888,0.0367844,0.0845313,0.0437736,0.110435,0.0554272,0.0587795,0.0341733,0.056581,0.0188932,0.0423269,0.0224105,0.0424843,0.0258318,0.054994,0.0351229,0.158746,0.0608008,0.0478424,0.0203753,0.0291392,0.016129,0.0203937,0.0101873,0.0213232,0.00983866,0.0477907,0.0240065,0.203906,0.0730967,0.0388161,0.0184491,0.0200757,0.00935299,0.0110383,0.00576394,0.0139443,0.00690105,0.0226337,0.0125289,0.0903848,0.0439335,0.0214423,0.0115539,0.0124549,0.00605173,0.0226032,0.01176,0.0117883,0.00585473,0.0105247,0.00674843,0.0393108,0.0222879,0.0094777,0.00577854,0.010761,0.00521388,0.00584991,0.00550946,0.00346782,0.00258034,0.00380867,0.00270681,0.00897036,0.00621443,0.00335159,0.0023977,0.00294097,0.00208503,D76
0.0710724,0.0344637,0.0672349,0.0320194,0.080027,0.0350924,0.0944399,0.0410614,0.087671,0.0367948,0.0501713,0.0275768,0.0436575,0.0302881,0.0402072,0.019011,0.0569977,0.02834,0.110595,0.0508268,0.0641076,0.0389192,0.0341092,0.0189662,0.0188957,0.0101537,0.0180836,0.00911217,0.0402762,0.018658,0.201696,0.0640718,0.0524532,0.0258729,0.0199271,0.0114506,0.0112092,0.00589573,0.0141307,0.0071455,0.0188446,0.0100791,0.0753812,0.0397905,0.0239865,0.0128368,0.0140792,0.00694093,0.020954,0.0111807,0.0100514,0.00484089,0.0087932,0.00541666,0.0364261,0.0211836,0.010821,0.00647286,0.0103814,0.00518923,0.00539941,0.00486769,0.00287346,0.00193207,0.00312448,0.00208708,0.00834491,0.00545355,0.00361394,0.00243163,0.00299029,0.00200793,D76
0.0191465,0.011707,0.0195601,0.00978729,0.0490308,0.0367908,0.0659212,0.0636519,0.0485491,0.0409981,0.0179161,0.00852945,0.0144389,0.0082974,0.0117996,0.00498141,0.0152712,0.00902019,0.0215051,0.0165667,0.0128862,0.00708732,0.00991261,0.00427927,0.0102333,0.00513363,0.00697754,0.00437797,0.010009,0.00581131,0.0157248,0.00995729,0.00906965,0.00405925,0.00588133,0.00317941,0.00958591,0.00506297,0.0111269,0.00608699,0.0112517,0.00577384,0.0171107,0.00975226,0.00838936,0.00417851,0.00693059,0.00365518,0.0113318,0.00564247,0.0397109,0.00853369,0.0135917,0.00674019,0.0360841,0.00669184,0.00861483,0.00417334,0.0143721,0.00467249,0.00747109,0.00356572,0.00792071,0.00379354,0.00664242,0.00351887,0.00507734,0.00293382,0.00432621,0.00214278,0.00355935,0.00183301,D77
0.0216739,0.0105299,0.0177431,0.0112947,0.0417378,0.0280832,0.0609704,0.0505397,0.0410476,0.024616,0.0209227,0.0117509,0.0206464,0.012411,0.0136831,0.00661649,0.0158692,0.00833544,0.055955,0.0403954,0.0163639,0.00740069,0.00896702,0.00455721,0.00980519,0.00452307,0.00963926,0.00413133,0.00994253,0.00477383,0.0167765,0.0108351,0.0085373,0.00401138,0.00604079,0.00314284,0.0107689,0.00551907,0.0120994,0.00648905,0.0138197,0.00709566,0.0176642,0.00975198,0.00845008,0.00461045,0.00716827,0.00410084,0.0120326,0.00604462,0.0467142,0.00973341,0.0155733,0.00741473,0.038297,0.00726566,0.00890994,0.00432545,0.0142741,0.00477663,0.00778811,0.00357348,0.00898147,0.00434795,0.00768296,0.00410308,0.00522231,0.00296709,0.00448582,0.00222834,0.00352621,0.00180618,D77
0.0221681,0.0100326,0.0201781,0.0110072,0.0348102,0.0139556,0.0453879,0.0230636,0.0335002,0.0131847,0.0145124,0.00514548,0.0113315,0.00499446,0.0125241,0.00733945,0.0101963,0.00564302,0.0212192,0.0126103,0.0102215,0.00530376,0.010353,0.0035002,0.00962126,0.00542427,0.0068533,0.00348747,0.0116581,0.00553853,0.0147852,0.00909453,0.00767774,0.00336574,0.00718785,0.00360662,0.0100712,0.00542509,0.0120732,0.00600466,0.012424,0.00596091,0.0187019,0.0106129,0.00760782,0.00413239,0.00697385,0.00372244,0.0107108,0.00568011,0.0385252,0.00869802,0.0142154,0.0068331,0.0364043,0.00793571,0.0082306,0.00377605,0.00967654,0.00419788,0.00714014,0.00361064,0.00776375,0.00371133,0.00609373,0.0032053,0.00480162,0.00271862,0.00373441,0.00184336,0.00332933,0.00176665,D77
0.025684,0.0165271,0.0196163,0.0117871,0.0341537,0.0122148,0.0415939,0.0203858,0.0304962,0.0168716,0.0239395,0.0131532,0.0126156,0.00645656,0.016969,0.00812066,0.0207996,0.0143095,0.0299735,0.0148994,0.0161534,0.00744342,0.0107337,0.00584415,0.0114788,0.0054643,0.00966521,0.00508078,0.012605,0.00701886,0.0178749,0.010967,0.00947747,0.00588644,0.00807319,0.00408778,0.0129391,0.00825978,0.0155442,0.00796944,0.0141931,0.00700084,0.022001,0.0117038,0.00780125,0.00418083,0.0076428,0.00421848,0.0125965,0.00760334,0.0459104,0.0112874,0.0164189,0.00774329,0.0416812,0.00979889,0.00922536,0.00426466,0.0110474,0.00494229,0.00746383,0.00352222,0.00830259,0.00394084,0.00700627,0.00365154,0.00522033,0.00292214,0.00428051,0.00222427,0.00337022,0.00173042,D77
0.0344415,0.0208953,0.0273111,0.0126447,0.0225949,0.0132905,0.0243311,0.0132674,0.0208067,0.00999226,0.0213453,0.0155515,0.0189012,0.0078011,0.0155725,0.00765006,0.0112818,0.00481976,0.0194251,0.006609,0.0116147,0.00558812,0.00881357,0.00419718,0.0119132,0.00582339,0.00766043,0.00408426,0.0113684,0.00552285,0.0138955,0.00742716,0.00696744,0.00322498,0.00636134,0.00314872,0.00992929,0.00543167,0.0115436,0.00603705,0.0125351,0.00656995,0.0196234,0.0102649,0.00841129,0.00499852,0.00626846,0.00360342,0.0113171,0.0059949,0.0403745,0.00899296,0.0145287,0.00690553,0.0367965,0.00661326,0.00935267,0.00440004,0.0112452,0.00448683,0.00723074,0.00353312,0.00789302,0.00383771,0.00639223,0.00354946,0.0050285,0.00288463,0.00411753,0.00209639,0.00340715,0.00181001,D77
